Gene,Freq
Znf224,0.023
Ncoa6,0.023
Sipa1l3,0.023
Ndc80,0.023
Magi3,0.023
Slk,0.023
Stk32b,0.023
Eloa2,0.023
Dnmbp,0.023
Slc39a12,0.023
Znf560,0.023
Cdhr2,0.023
Znf217,0.023
Mier1,0.023
Dhx36,0.023
Calcr,0.023
Peak1,0.023
Dpp4,0.023
Rapgef6,0.023
Nlrp4,0.023
Rgpd4,0.023
Slfn11,0.023
Mark2,0.023
Ercc3,0.023
Slx4ip,0.023
Slc6a15,0.023
Fndc1,0.023
Alpk3,0.023
Thbs2,0.023
Garnl3,0.023
Herc4,0.023
Plcb4,0.023
Fanci,0.023
Atp8b2,0.023
Dsc1,0.023
Znf180,0.023
Cracd,0.023
Mbtps1,0.023
Atp2b1,0.023
Ankrd35,0.023
Col24a1,0.023
Trappc8,0.023
Rnf123,0.023
Kdm3a,0.023
Osbpl8,0.023
Adam10,0.023
Foxp1,0.023
Pnpt1,0.023
Znf518b,0.023
Cd109,0.023
Capn3,0.023
Dcaf6,0.023
Vit,0.023
Kdm6b,0.023
Ppip5k2,0.023
Jak1,0.023
Taok2,0.023
Lars1,0.023
Hdlbp,0.023
Mms22l,0.023
Osmr,0.023
Rbm17,0.023
Sema5b,0.023
Rbm15,0.023
Ube3c,0.023
Srp68,0.023
Lrig2,0.023
Atp8a1,0.023
Pcdhga5,0.023
Trappc10,0.023
Depdc5,0.023
Chd1,0.023
Nfasc,0.023
Cfap44,0.023
Dgkg,0.023
Znf543,0.023
Dnhd1,0.023
Dysf,0.023
Ano8,0.023
Mtcl1,0.023
Kif23,0.023
Msh4,0.023
Akap11,0.023
Gabra1,0.023
Ltbp4,0.023
Pik3cd,0.023
Nop14,0.023
Smc1b,0.023
Nup107,0.023
Lrrfip2,0.023
Myo5c,0.023
Ago2,0.023
Csf1r,0.023
Gata3,0.023
Foxq1,0.023
Pibf1,0.023
Samd9,0.023
Cspp1,0.023
Icam5,0.023
Tmem132b,0.023
Supt5h,0.023
Zhx2,0.023
Pcdhga3,0.023
Znf160,0.023
Alas1,0.023
Kiaa0319l,0.023
Bltp3b,0.023
Ago3,0.023
Rbp3,0.023
Slc8a2,0.023
Ccdc158,0.023
Zfyve16,0.023
Kat14,0.021
Cr2,0.021
Son,0.021
Tnrc18,0.021
Zfr2,0.021
Btaf1,0.021
Ncan,0.021
Ddr2,0.021
Myt1,0.021
Itgb8,0.021
Unc5c,0.021
Hgs,0.021
Bmp2k,0.021
Arhgap39,0.021
Afg2a,0.021
Evpl,0.021
U2af1,0.021
Nebl,0.021
Cped1,0.021
Slit1,0.021
Cdk8,0.021
Adamts16,0.021
Dpy19l2,0.021
Cct7,0.021
Elp1,0.021
Ppfia1,0.021
Cnksr2,0.021
Dsg1,0.021
Znf430,0.021
Prickle1,0.021
Pcdh10,0.021
Postn,0.021
Uggt2,0.021
Pax3,0.021
Tarbp1,0.021
Gabrb3,0.021
Abl1,0.021
Abl2,0.021
Kat6b,0.021
Pnma8b,0.021
Hexim1,0.021
Znf432,0.021
Nell2,0.021
Unc13d,0.021
Hk1,0.021
Cap1,0.021
Itga9,0.021
Mis18bp1,0.021
Nfatc3,0.021
Rock2,0.021
Mefv,0.021
Ccdc141,0.021
Mmp16,0.021
Dennd4b,0.021
Thoc5,0.021
Zc3h4,0.021
Ppp2r3a,0.021
Znf599,0.021
Pla2r1,0.021
Hipk3,0.021
Rnf10,0.021
Ppp1r10,0.021
Rad54l,0.021
Smc1a,0.021
Casz1,0.021
Diaph3,0.021
Pcdh1,0.021
Ephb6,0.021
Dhx57,0.021
Sybu,0.021
Dapk1,0.021
Slc27a2,0.021
Nars2,0.021
Eps8,0.021
Fbxo42,0.021
Cdhr1,0.021
Gucy1a2,0.021
Pik3r4,0.021
Ankle2,0.021
Pot1,0.021
Crot,0.021
Dhx30,0.021
Sh3rf1,0.021
Psd2,0.021
Arhgef17,0.021
Haus3,0.021
Boc,0.021
Sidt1,0.021
Haus6,0.021
Ctnnd1,0.021
Pcdhb10,0.021
Pcdhb12,0.021
Arel1,0.021
Srebf2,0.021
Nek10,0.021
Cblb,0.021
Tubgcp6,0.021
Dgkb,0.021
Kdm2b,0.021
Ndst4,0.021
Clasp1,0.021
Naa25,0.021
Rrbp1,0.021
Qrich2,0.021
Scaper,0.021
Raph1,0.021
Dpp10,0.021
Igsf9b,0.021
Hhipl2,0.021
Gprasp1,0.021
Mx1,0.021
Plb1,0.021
Ankrd55,0.021
Atp2b2,0.021
Tecrl,0.021
Ankrd52,0.021
Ankrd50,0.021
Kprp,0.021
Myb,0.021
Pcare,0.021
Pde3a,0.021
Pcbp1,0.021
Pde3b,0.021
Pex1,0.021
Sgo2,0.021
Lrrc37b,0.021
Actn4,0.021
Tmco4,0.021
Caprin2,0.021
Tjp1,0.021
Lilrb3,0.021
Adar,0.021
Dpp8,0.021
Brinp3,0.021
St18,0.021
Znf284,0.021
Gapvd1,0.021
Arfgef3,0.021
Cog1,0.021
Adgrf5,0.021
Prpf6,0.021
Mpl,0.021
Dnai7,0.021
Tnr,0.021
Tnrc6c,0.021
Tpo,0.021
Synj2,0.021
C8orf34,0.021
Sptbn2,0.021
Htatsf1,0.021
Tti1,0.021
Ivns1abp,0.021
Vars2,0.021
Bcl9l,0.021
Tll1,0.021
Ddx60,0.021
Tshz2,0.021
Tnks1bp1,0.021
Vcpip1,0.021
Adgrd1,0.021
Lcmt2,0.021
Myo1e,0.021
Eys,0.021
Tbc1d32,0.021
Poteg,0.021
Asap1,0.021
Cask,0.021
Rrp12,0.021
Dnah6,0.021
Abcd2,0.021
Iqgap3,0.021
Plce1,0.021
Pds5a,0.021
Tshz3,0.021
Prkg1,0.021
Nutm1,0.021
Otud4,0.021
Heg1,0.021
Plxnd1,0.021
Frmpd4,0.021
Eef1a1,0.021
Ncor2,0.021
Pcdhb7,0.021
Pcdhb3,0.021
Pcdhb5,0.021
Jarid2,0.021
Polg,0.021
Pcdha1,0.021
Nxf1,0.021
Actg1,0.021
Lct,0.021
Phlpp2,0.021
Znf197,0.021
Wdr11,0.021
Cspg4,0.021
Fam184a,0.021
Zzz3,0.021
Kcnh7,0.021
Itsn1,0.021
Cemip2,0.021
Tars2,0.021
Znf394,0.021
Ddx46,0.021
Lrfn5,0.021
Rab3gap1,0.021
Sec16a,0.021
Cps1,0.021
Ddx42,0.021
Znf382,0.021
Hnrnpk,0.021
Psmc6,0.021
Cep131,0.021
Kcnma1,0.021
Itga11,0.021
Prss12,0.021
Fnbp1,0.021
Ttll7,0.021
Ece2,0.021
Ppp4r3b,0.021
Yeats2,0.021
Sbf1,0.021
Tecpr2,0.021
Dock3,0.021
Adam30,0.021
Lmtk3,0.021
Matr3,0.021
Atp11a,0.021
Hcrtr2,0.021
Cfap70,0.021
Atp1a2,0.021
Nom1,0.021
Idh1,0.021
Cntrob,0.021
Senp6,0.021
Khdrbs2,0.021
Igsf1,0.021
Vwa7,0.021
Znf546,0.021
Trmo,0.021
Cdc42bpa,0.021
Cdh18,0.021
Tulp4,0.021
Kiaa1614,0.021
N4bp2l2,0.021
Cdh16,0.021
Itih1,0.021
Emilin2,0.021
Usp33,0.021
Sipa1l2,0.021
Ano6,0.021
Ccdc39,0.021
Gria4,0.021
Mtmr4,0.021
Mtmr3,0.021
Trpc6,0.021
Resf1,0.021
Slc12a7,0.021
Slc12a6,0.021
Usp37,0.021
Slf2,0.021
Pms1,0.021
Slc12a5,0.021
Slc12a4,0.021
Nsmaf,0.021
Col15a1,0.021
Plcl2,0.021
Nphp3,0.021
Znf791,0.021
Trip12,0.021
Kcnc4,0.021
Dyrk1a,0.021
Mbd6,0.021
Ipo9,0.021
Smc6,0.021
Itprid1,0.021
Shroom2,0.021
Cc2d1a,0.021
Tet3,0.021
Carmil2,0.021
Dhx8,0.021
Slitrk4,0.021
Clk2,0.021
Prx,0.021
Rusc1,0.021
Brd8,0.021
Gigyf1,0.021
Irx1,0.021
Nol8,0.021
Grip1,0.021
Slco1c1,0.021
Lmo7,0.021
Fer1l6,0.021
Pola2,0.021
Il31ra,0.021
Znf829,0.021
Dcaf12,0.021
Rexo1,0.021
Slco1b1,0.021
Nol6,0.021
Tnfaip3,0.021
Mdm1,0.021
Pcsk5,0.021
Cntn6,0.021
Atp13a2,0.021
Ppp1r9a,0.021
Flt3,0.021
Tnpo1,0.021
Dock2,0.021
Kcnq3,0.021
Safb,0.021
Csnk2a1,0.021
Eppk1,0.021
Oca2,0.021
Amer3,0.021
Stxbp5l,0.021
Adam21,0.021
Mipol1,0.021
Sema3e,0.021
Ints7,0.021
Pcdhga2,0.021
Znf471,0.021
Man2a1,0.021
Clmn,0.021
Ofd1,0.021
Esf1,0.021
Kif20b,0.021
Exosc10,0.021
C6,0.021
Lrrc36,0.021
Prtg,0.021
Znf646,0.021
Tmem200a,0.021
Copa,0.021
Cdh12,0.021
Plcg1,0.021
Dbf4,0.021
Mib1,0.021
Pcdhgb1,0.021
Ankib1,0.021
Znf667,0.021
Amer1,0.021
Ptpn3,0.021
Lrig1,0.021
Lrig3,0.021
Gigyf2,0.021
Ehmt2,0.021
Usp28,0.021
Mst1,0.02
Psd,0.019
Rbl2,0.019
Rbm6,0.019
Tnks2,0.019
Gnl3l,0.019
Zc3hc1,0.019
Pitpnm2,0.019
Morc3,0.019
Abi3bp,0.019
Znf347,0.019
Zeb1,0.019
Brap,0.019
Hormad1,0.019
Ap2b1,0.019
Znf737,0.019
Plekhg2,0.019
Nlgn1,0.019
Enpp1,0.019
Tmco3,0.019
Ppig,0.019
Polk,0.019
Pogk,0.019
Amot,0.019
Znf623,0.019
Gnl2,0.019
Cdk5rap1,0.019
Map10,0.019
Susd1,0.019
Clcn2,0.019
Znf528,0.019
Ino80d,0.019
Cenpb,0.019
Znf808,0.019
Kif2b,0.019
Fam120c,0.019
Cep152,0.019
Znf813,0.019
Adcy6,0.019
Tgoln2,0.019
Arhgap5,0.019
Ubash3a,0.019
Znf836,0.019
Znf516,0.019
Cfh,0.019
Casp1,0.019
Tmem131l,0.019
Nos3,0.019
Gbp1,0.019
Znf607,0.019
Znf804b,0.019
Ptk2,0.019
Sos2,0.019
Plekhg4,0.019
Pcdhb6,0.019
Tars1,0.019
Znf616,0.019
Znf615,0.019
Snx7,0.019
Phf1,0.019
Cyp2a7,0.019
Psg7,0.019
Zc3h14,0.019
Tmem67,0.019
Qser1,0.019
Synrg,0.019
Usp8,0.019
H6pd,0.019
Ar,0.019
Rtel1,0.019
Ipo8,0.019
Plxnb1,0.019
Sox2,0.019
Elmo1,0.019
Adgrl4,0.019
Npepps,0.019
Topbp1,0.019
Neurl4,0.019
Eif2b4,0.019
Sec16b,0.019
Cdh22,0.019
Znf710,0.019
Fam217a,0.019
Adgrg2,0.019
Prex1,0.019
Taf3,0.019
Zcchc8,0.019
Smad3,0.019
Galntl6,0.019
Znf502,0.019
Hmgcll1,0.019
Hao2,0.019
Dse,0.019
Muc3a,0.019
Dab2,0.019
Srgap1,0.019
Pals2,0.019
Nup98,0.019
Znf583,0.019
Inppl1,0.019
Trmt2a,0.019
Astn2,0.019
Zfp30,0.019
Taf2,0.019
Frmpd2,0.019
Cadm2,0.019
Dlg2,0.019
Mrc2,0.019
Camta2,0.019
Sall2,0.019
Atp2b4,0.019
Vwa8,0.019
Nlrp7,0.019
Cacna1s,0.019
Fam47b,0.019
Nbr1,0.019
Piwil1,0.019
Arid4b,0.019
Znf283,0.019
Slc27a3,0.019
Acad10,0.019
Dlgap4,0.019
Lifr,0.019
Zbtb21,0.019
Psg2,0.019
Dclre1b,0.019
Prdm4,0.019
Wrn,0.019
Grm4,0.019
Sycp1,0.019
Mtrex,0.019
Grm7,0.019
Tspyl1,0.019
Tjp2,0.019
Nup42,0.019
Reps2,0.019
Shc1,0.019
Stk31,0.019
Lrguk,0.019
Bbx,0.019
Myo5b,0.019
Tie1,0.019
Nrp1,0.019
Nkx2-2,0.019
Znf681,0.019
Ubn2,0.019
Nlrp5,0.019
Dnajc14,0.019
Dnajc16,0.019
Dhx29,0.019
Dnajc10,0.019
Suco,0.019
Znf565,0.019
Clhc1,0.019
Cdhr5,0.019
Add1,0.019
N4bp2,0.019
Gk2,0.019
Fstl5,0.019
Poldip3,0.019
Slc29a2,0.019
Epb41l2,0.019
Atf7ip,0.019
Ssrp1,0.019
Sirt1,0.019
Atp6v1h,0.019
Col6a5,0.019
Sel1l2,0.019
Map4,0.019
Irf4,0.019
Snapc4,0.019
Myo7a,0.019
Sipa1l1,0.019
Or4p4,0.019
Ano5,0.019
Dlgap5,0.019
Lilrb1,0.019
Edem3,0.019
Ube3a,0.019
Dgka,0.019
Nckap5l,0.019
Pnpla7,0.019
Depdc1,0.019
Scn8a,0.019
Ugt1a8,0.019
Coro6,0.019
Ikbip,0.019
Cdc27,0.019
Znf532,0.019
Pnpla6,0.019
Nkapl,0.019
Creb5,0.019
Htr1a,0.019
Hephl1,0.019
Colgalt2,0.019
Map7d1,0.019
Or8j3,0.019
Ehbp1l1,0.019
Niban1,0.019
Vwce,0.019
Znf699,0.019
Ddx52,0.019
Cdh7,0.019
Cbl,0.019
Mybpc1,0.019
Tbc1d4,0.019
Ddx54,0.019
Fastkd3,0.019
Kif6,0.019
Kiaa1549l,0.019
Fzd6,0.019
Slc4a7,0.019
Noc3l,0.019
Mvp,0.019
Corin,0.019
Atp8a2,0.019
Smarcb1,0.019
Kctd19,0.019
Mfn1,0.019
Kif5a,0.019
Gimap8,0.019
Fbxo34,0.019
Xpo6,0.019
Csrnp3,0.019
Scn9a,0.019
Nectin1,0.019
Cdc42bpb,0.019
Ica1,0.019
Ngly1,0.019
Rimbp2,0.019
Znf229,0.019
Iqcn,0.019
Iqch,0.019
Uvssa,0.019
Eif3a,0.019
Grin2b,0.019
Fam13b,0.019
Lrrtm1,0.019
Adam17,0.019
Atp1a3,0.019
Nbpf3,0.019
Secisbp2l,0.019
Atp7b,0.019
Col9a1,0.019
Nbpf14,0.019
Tm9sf4,0.019
Drosha,0.019
Wdr90,0.019
Luzp1,0.019
Aplp1,0.019
Cngb3,0.019
Nwd1,0.019
Swt1,0.019
Itih2,0.019
Numa1,0.019
Kif13a,0.019
Thsd1,0.019
Npc1,0.019
Pcdhga4,0.019
Nat10,0.019
Mtif2,0.019
Tsc22d1,0.019
Zim3,0.019
Bach2,0.019
Ppm1b,0.019
Znf93,0.019
Per3,0.019
Evc2,0.019
Ppm1g,0.019
Tec,0.019
Naca,0.019
Xylb,0.019
Tmprss2,0.019
Slc9c1,0.019
Prkcq,0.019
Prkd3,0.019
Zscan20,0.019
Ints6l,0.019
Mynn,0.019
Nedd9,0.019
Afap1,0.019
Znf429,0.019
Ecm2,0.019
Odad2,0.019
C1orf116,0.019
Smarcad1,0.019
Ktn1,0.019
Adgrl1,0.019
Atp6v0a1,0.019
Pigo,0.019
Fnip1,0.019
Mcm10,0.019
Flrt2,0.019
Gmip,0.019
Map3k9,0.019
Atrnl1,0.019
Tfg,0.019
Foxe1,0.019
Agtpbp1,0.019
Znf862,0.019
Brwd3,0.019
Nr1d2,0.019
Edrf1,0.019
Rsrc2,0.019
Snx31,0.019
Crnkl1,0.019
Usp38,0.019
Slc24a1,0.019
Znf407,0.019
Nek1,0.019
Iars2,0.019
Pak2,0.019
Pak5,0.019
Znf483,0.019
Dntt,0.019
Itgb6,0.019
Dnmt3b,0.019
Fbln1,0.019
Pcdhgb4,0.019
Zbtb40,0.019
Ptpn21,0.019
Timeless,0.019
Tulp3,0.019
Rnf43,0.019
Ythdc2,0.019
Men1,0.019
Tmx4,0.019
Bicc1,0.019
Heatr5a,0.019
Tbcd,0.019
Prickle2,0.019
Ampd1,0.019
Bbs9,0.019
Kif1a,0.019
Sytl3,0.019
Atf7ip2,0.019
Baz1b,0.019
Pcdhga7,0.019
Grid1,0.019
Cip2a,0.019
Ms4a14,0.019
Usp47,0.019
Dis3l,0.019
Trim71,0.019
Gabre,0.019
Cep89,0.019
Potef,0.019
Cachd1,0.019
Zmpste24,0.019
Sp1,0.019
Nlrp12,0.019
Kif17,0.019
Mtcl3,0.019
Hmgcs1,0.019
Ggnbp2,0.019
Lmbrd2,0.019
Abca3,0.019
Scg2,0.019
Golga1,0.019
Exoc2,0.019
Slfn5,0.019
Apba2,0.019
Znf451,0.019
Tlr8,0.019
Wdr81,0.019
Ttc17,0.019
Epb41l4b,0.019
Myocd,0.019
Gucy2c,0.019
Kank4,0.019
Dct,0.019
Trpm1,0.019
Lima1,0.019
Ankfy1,0.019
Cul2,0.019
Fyco1,0.019
Anapc5,0.019
Dennd2a,0.019
Pcdha13,0.019
Larp1,0.019
Traf3ip2,0.019
Abca2,0.019
Nasp,0.019
Tor1aip1,0.019
Dennd2c,0.019
Mthfd1l,0.019
Mbd1,0.019
Rad51ap2,0.019
Ccdc47,0.019
Aasdh,0.019
Ppef1,0.019
Slc6a3,0.019
Smg5,0.019
Slco1a2,0.019
Sgip1,0.019
Znf12,0.019
Zswim4,0.019
Unc5d,0.019
Wdpcp,0.019
Myo1h,0.019
Znf600,0.019
Krt8,0.019
Abcc1,0.019
Abca5,0.019
Kcnh5,0.019
Armc3,0.019
Brdt,0.019
Atp13a4,0.019
Vps16,0.019
Akt3,0.019
Rps6ka2,0.019
Bmpr2,0.019
Sf1,0.019
Nhlrc1,0.019
Slc4a5,0.019
Ints8,0.019
Cacnb2,0.019
Tbc1d15,0.019
Tex26,0.019
Sec23ip,0.019
Cntn2,0.019
Mtus1,0.019
Actr8,0.019
Osbpl3,0.019
Daglb,0.019
Pkd1,0.019
Mov10,0.019
Plvap,0.019
Purb,0.019
Taf6,0.019
Aff1,0.019
Mccc1,0.019
Glis3,0.019
Med23,0.019
Pi4kb,0.019
Hacl1,0.019
Znf57,0.019
Kcnh1,0.019
Slu7,0.019
Znf35,0.019
Pgr,0.018000000000000002
Ror2,0.018000000000000002
Hif1a,0.018000000000000002
Mapk3,0.018000000000000002
Add2,0.017
Sfswap,0.017
Trak1,0.017
Zmym3,0.017
Wdcp,0.017
Dhx38,0.017
Actn2,0.017
Rad51,0.017
Nphs1,0.017
Mmut,0.017
Ugp2,0.017
Atp8b3,0.017
Mcph1,0.017
Tbc1d5,0.017
Rufy2,0.017
Dazap1,0.017
Pcdh11y,0.017
Ptpn14,0.017
Cfhr5,0.017
Myh14,0.017
Ophn1,0.017
Gtf2e1,0.017
Sympk,0.017
Pcdhgb3,0.017
Hkdc1,0.017
Gask1b,0.017
Mmrn1,0.017
Mitf,0.017
Znf14,0.017
Rab11fip1,0.017
Rasal1,0.017
Apc2,0.017
Rapgef4,0.017
Prepl,0.017
Plxdc2,0.017
Add3,0.017
L3mbtl1,0.017
Scube1,0.017
Otx1,0.017
Psmd2,0.017
Tas1r3,0.017
Ezh2,0.017
Mau2,0.017
Usp40,0.017
Ccdc80,0.017
Tfpi2,0.017
Gys1,0.017
Ift88,0.017
Klhl41,0.017
Ercc4,0.017
Hk3,0.017
Smo,0.017
Taf1,0.017
Pgbd1,0.017
Arap1,0.017
Nomo1,0.017
Wnk3,0.017
Crocc,0.017
Adgra3,0.017
Adamts3,0.017
Herc6,0.017
Mapk10,0.017
Smarcc1,0.017
Frmd4a,0.017
Sp4,0.017
Bnip5,0.017
Anln,0.017
Fam135a,0.017
Pmfbp1,0.017
Spag5,0.017
Cyc1,0.017
Ptgfrn,0.017
Ltbp2,0.017
Brinp1,0.017
Farp1,0.017
Ccne2,0.017
Qrich1,0.017
Zkscan7,0.017
Dhx16,0.017
Znf107,0.017
Hk2,0.017
Wee1,0.017
Golim4,0.017
Usp15,0.017
Tmem94,0.017
Kcna5,0.017
Hrc,0.017
Znf85,0.017
Ano4,0.017
Lonp1,0.017
Myo1g,0.017
Polr3a,0.017
Fgfr1,0.017
Acot11,0.017
Prdm13,0.017
Ercc6,0.017
Sele,0.017
Acox2,0.017
Ttc21b,0.017
Gtf3c3,0.017
Btbd7,0.017
Gtf3c2,0.017
Cpsf3,0.017
Mrgprx1,0.017
Ppp2r1a,0.017
Tcf25,0.017
Tmtc2,0.017
Cacng7,0.017
Sh3bp4,0.017
Kif3b,0.017
Or2l3,0.017
Rad17,0.017
Sh2b1,0.017
Nckap1,0.017
Cdh5,0.017
Washc5,0.017
Rnf220,0.017
Galnt2,0.017
Adam23,0.017
Oxr1,0.017
Inpp5f,0.017
Ccdc73,0.017
Ddhd2,0.017
Psd4,0.017
Slc9c2,0.017
Disp1,0.017
Cdkn1b,0.017
Prkcd,0.017
Abcc2,0.017
Ptger2,0.017
Nfe2l1,0.017
Gal3st1,0.017
Redic1,0.017
Tgfbr3,0.017
Znf354a,0.017
Phka2,0.017
Prkg2,0.017
Tcf20,0.017
Tgfbr2,0.017
Amotl2,0.017
C8orf76,0.017
Xpo5,0.017
Amotl1,0.017
Lrrc4c,0.017
Kcnh6,0.017
Ptpn9,0.017
Cluh,0.017
Cpt1c,0.017
Larp4b,0.017
Adgrf1,0.017
Erc1,0.017
Copg1,0.017
Sdccag8,0.017
Anxa6,0.017
Fcrl4,0.017
Ap3d1,0.017
Wdr3,0.017
Tyr,0.017
Wdr47,0.017
Ganab,0.017
Kcnh3,0.017
Ralgapa1,0.017
Kcnd2,0.017
Dnai2,0.017
Srp72,0.017
Oxsm,0.017
Hnf1a,0.017
Dock5,0.017
Tas2r20,0.017
Smurf2,0.017
Dclre1a,0.017
Acsm5,0.017
Dlgap3,0.017
Fhip2a,0.017
Fbxo43,0.017
Lrp5,0.017
Uty,0.017
Ppp1r15a,0.017
Khdrbs1,0.017
Ppp1r12b,0.017
Abcg1,0.017
Slc38a2,0.017
Arnt,0.017
Pram1,0.017
Ubap2l,0.017
Syk,0.017
Dync1li1,0.017
Pcdhgb6,0.017
Usp32,0.017
Ptpn22,0.017
Ano3,0.017
Slc45a1,0.017
Phf24,0.017
Ranbp17,0.017
Myo5a,0.017
Cep68,0.017
Ccdc144a,0.017
Ano1,0.017
Smarca1,0.017
Ifih1,0.017
Wdr64,0.017
Znf780b,0.017
Trappc12,0.017
C15orf39,0.017
Tgm4,0.017
Dnaaf2,0.017
Bnc2,0.017
Opa1,0.017
Tuba1a,0.017
Ikbkb,0.017
Pla2g4c,0.017
Bcl11a,0.017
Ipo11,0.017
Wdr44,0.017
Hspa1l,0.017
Tgm3,0.017
Xrn2,0.017
Prkcb,0.017
Gabrg1,0.017
Cdon,0.017
Slco5a1,0.017
Rfwd3,0.017
Xpr1,0.017
Kif24,0.017
Ralgps2,0.017
Ikbke,0.017
Rbsn,0.017
Trpc3,0.017
Scel,0.017
Sbno2,0.017
Raf1,0.017
Shprh,0.017
Prc1,0.017
Vav1,0.017
Ubap2,0.017
Stat1,0.017
Hnrnpul1,0.017
Stat6,0.017
Stau1,0.017
Cdk15,0.017
Mysm1,0.017
Eef2k,0.017
Tchhl1,0.017
Golga5,0.017
Ankrd36,0.017
Efhb,0.017
Dclk2,0.017
Znf567,0.017
Pcdh18,0.017
Tyk2,0.017
Tspoap1,0.017
Cd86,0.017
Mertk,0.017
Sec24d,0.017
Znf555,0.017
Glyr1,0.017
Impg1,0.017
Ugt2b28,0.017
Sec24b,0.017
Sart3,0.017
Eif5,0.017
Evc,0.017
Ggcx,0.017
Txlnb,0.017
Rnf31,0.017
Olfm3,0.017
Optn,0.017
Ftsj3,0.017
Ednrb,0.017
Rusc2,0.017
Tmc5,0.017
Tango6,0.017
Prrt3,0.017
Dspp,0.017
Dclk1,0.017
Znf569,0.017
Atosa,0.017
Slc25a13,0.017
Sh3tc1,0.017
Zp2,0.017
Pfas,0.017
Gpr141,0.017
Mast2,0.017
Riok2,0.017
Fign,0.017
Picalm,0.017
Cyp11b2,0.017
Gpr149,0.017
Dsg3,0.017
Znf582,0.017
Kcnj6,0.017
Wwc3,0.017
Sulf2,0.017
Nop2,0.017
Wwc1,0.017
Fhod3,0.017
Rlim,0.017
Erg,0.017
Slc28a3,0.017
Rgpd3,0.017
Znf570,0.017
Arih2,0.017
Nlrp14,0.017
Ints13,0.017
Nlrp13,0.017
Dock11,0.017
Cc2d1b,0.017
Pcdhb4,0.017
Mcm8,0.017
Ddb2,0.017
Ddb1,0.017
Mcm2,0.017
Kiaa0586,0.017
Znf470,0.017
Plekhh3,0.017
Spop,0.017
Catsperb,0.017
Cep170,0.017
Cep164,0.017
Zc3h6,0.017
Mcm9,0.017
Ilf3,0.017
Pnliprp1,0.017
Cd96,0.017
Rbm27,0.017
Hspa8,0.017
Pramef12,0.017
Odad3,0.017
Spata7,0.017
Plxnc1,0.017
Hps1,0.017
Cep128,0.017
Cdc14b,0.017
Dlg1,0.017
Ythdf2,0.017
Itgb3,0.017
Bcas3,0.017
Gfm1,0.017
Limd1,0.017
Znf486,0.017
Sh3pxd2a,0.017
Tomm70,0.017
Kirrel1,0.017
Dcaf4l2,0.017
Arnt2,0.017
Relch,0.017
Gemin5,0.017
Mideas,0.017
Acbd5,0.017
Nol4,0.017
Prpf3,0.017
Mycl,0.017
Pcdha10,0.017
Pcdha11,0.017
Ccdc88c,0.017
Or10r2,0.017
Spg7,0.017
Tatdn2,0.017
Rasef,0.017
Sorbs1,0.017
Sash1,0.017
Hira,0.017
Tlr3,0.017
Csk,0.017
Vps52,0.017
Top3a,0.017
Hdac6,0.017
Hdac9,0.017
Cop1,0.017
R3hdm1,0.017
Sox17,0.017
Kiaa0232,0.017
C2cd5,0.017
Matn4,0.017
Pnldc1,0.017
Or8k3,0.017
Arhgef5,0.017
Ppargc1b,0.017
Grhl1,0.017
Dach1,0.017
Ugt2b15,0.017
Fyb2,0.017
Trim37,0.017
Chsy1,0.017
Atp1a1,0.017
Trim51,0.017
Gpc6,0.017
Ogdhl,0.017
Kiaa1549,0.017
Rabep2,0.017
Lgsn,0.017
Snd1,0.017
Gria2,0.017
Slc5a9,0.017
Ncapd2,0.017
Zbtb22,0.017
Padi2,0.017
Mtmr1,0.017
Fh,0.017
Elapor1,0.017
Pcm1,0.017
Lrrk1,0.017
Spink5,0.017
Ttc7a,0.017
Usp6,0.017
Slitrk2,0.017
Lgr5,0.017
Znf799,0.017
Pc,0.017
Slco1b3,0.017
Mycbpap,0.017
Znf786,0.017
Efemp1,0.017
Ncstn,0.017
Znf777,0.017
Znf773,0.017
Znf770,0.017
Rsph6a,0.017
Znf75d,0.017
Zmiz2,0.017
Slc4a3,0.017
Dcbld2,0.017
Dxo,0.017
Ces3,0.017
Cand1,0.017
Parpbp,0.017
Ly9,0.017
Hsp90ab1,0.017
Retreg1,0.017
Btk,0.017
Aatk,0.017
Slc29a1,0.017
Tex14,0.017
Kars1,0.017
Eml1,0.017
Lrrn1,0.017
Alg10b,0.017
Marco,0.017
Ints5,0.017
Atp13a5,0.017
Ints6,0.017
Osbpl6,0.017
Sptlc3,0.017
Heatr6,0.017
Dsel,0.017
Cltcl1,0.017
Gpsm2,0.017
Clec14a,0.017
Arhgef11,0.017
Mei1,0.017
Arhgef18,0.017
Zcwpw1,0.017
Ccdc186,0.017
Clec16a,0.017
Gcfc2,0.017
Gldc,0.017
Specc1l,0.017
Sanbr,0.017
Fpgt,0.017
Znf254,0.017
Gpr156,0.017
Unc13a,0.017
Znf700,0.017
Iqsec1,0.017
Btbd10,0.017
Ankfn1,0.017
Zbtb41,0.017
Znf695,0.017
Znf687,0.017
Iars1,0.017
Znf676,0.017
Or6n1,0.017
Stk39,0.017
Cpa2,0.017
Znf665,0.017
Prpf4b,0.017
Grin2d,0.017
Cdh13,0.017
Sec63,0.017
Tlr10,0.017
Tdrd1,0.017
Tdrd3,0.017
Cd1d,0.017
Ckmt2,0.017
Hsph1,0.017
Mark1,0.017
Chgb,0.017
Anks1b,0.017
Slc38a10,0.017
Sez6l2,0.017
Znf714,0.017
Dsc3,0.017
Ranbp6,0.017
